MSISDN,ProductID,ActionType,MonthlyValueQAR,Segment,LTV_Band,Lifecycle,AccountType,Language,Tenure_M,Churn_Prob,Days_To_Renewal,Data_Cap_GB,Data_Used_GB,Data_Usage_Pct,Overage_Months,Voice_Min,Intl_Min,Roaming_Days,Usage_Trend,Top_App,Pct_5G,ARPU_QAR,ARPU_Trend,Late_Payments,Outstanding_QAR,Dunning_Flag,Payment_Method,Device_Model,Device_Type,Device_Tier,Network_Capability,Device_Age_M,Upgrade_Eligible,Last_Upgrade_M,Avg_DL_Speed_Mbps,Dropped_Call_Rate,Latency_ms,Coverage_Score,Cell_Congestion,Network_Complaints_90d,Network_Issue_Flag,Channel_Affinity,App_Logins_30d,Consent_Flag,Loyalty_Tier,Last_Campaign_Resp,Recent_Complaint,Sentiment,NPS,Call_Transcript,NBO_Alt_Action,NBO_Reason,Accept_Ind
97459302749,5G_Unlimited_Upgrade,Upsell,200.0,Mass,MED,Growth,Prepaid,EN,84,0.213,8,5,4.3,86.4,3,193,0,0,Rising,Netflix,0.54,94.7,Down,0,0.0,0,Manual_Card,Galaxy S23,Smartphone,Flagship,5G,1,0,57,146.3,0.054,45,0.79,0.13,0,0,WhatsApp,6,1,Silver,Ignored,1,Negative,2,customer asked about high bill last month,Loyalty_Points_2x,Renewal window,1
97457702858,Home_Free_OoredooTV,CrossSell,150.0,Youth,HIGH,Renewal,Prepaid,EN,12,0.306,5,100,21.3,21.3,3,246,0,0,Rising,Instagram,0.3,97.6,Down,2,7.2,1,Cash,Galaxy S23,Smartphone,Flagship,5G,25,1,53,151.3,0.1,51,0.59,0.32,0,0,SMS,7,1,None,None,0,Neutral,4,customer asked how to add more data,200mins_Upsell,High data usage trend,0
97454299783,Home_Free_OoredooTV,CrossSell,150.0,Mass,MED,AtRisk,Prepaid,EN,2,0.401,92,5,2.1,41.4,2,227,0,0,Falling,WhatsApp,0.8,150.7,Up,1,64.6,0,Cash,Pixel 8,Smartphone,Flagship,5G,40,1,8,106.3,0.027,33,0.68,0.18,0,0,SMS,16,1,None,Rejected,0,Neutral,3,no recent call-center contact,Device_Upgrade_iPhone,High data usage trend,0
97459707586,1GB_plus_100mins,NBO,40.0,Mass,MED,Growth,Prepaid,AR,78,0.183,115,20,8.2,40.8,2,101,2,0,Falling,WhatsApp,0.47,94.8,Down,0,0.0,0,Cash,iPhone 14,Smartphone,Mid,4G,15,0,30,41.4,0.05,63,0.48,0.15,1,1,Email,10,1,Platinum,Rejected,0,Neutral,5,customer wanted to join the loyalty program,Data_AddOn_5GB,High data usage trend,0
97454697652,1GB_plus_100mins,NBO,40.0,Mass,LOW,Growth,Postpaid,EN,84,0.277,39,100,72.3,72.3,1,183,0,4,Stable,TikTok,0.46,90.8,Flat,2,44.2,1,Manual_Card,Other,Smartphone,Budget,4G,37,1,55,28.7,0.034,53,0.61,0.24,1,1,Call,6,1,Gold,None,0,Neutral,6,no recent call-center contact,5G_Unlimited_Upgrade,Loyalty reward due,0
97453932427,Data_AddOn_5GB,NBO,50.0,HVC,HIGH,Maturity,Postpaid,EN,51,0.657,49,100,23.0,23.0,3,89,0,6,Rising,Netflix,0.55,83.0,Flat,0,0.0,0,Manual_Card,iPhone 15,Smartphone,Flagship,5G,9,0,8,172.2,0.017,22,0.87,0.06,0,0,Call,3,0,Platinum,Ignored,0,Negative,6,customer reported dropped calls in their area,Device_Upgrade_iPhone,Device upgrade eligible,0
97459149820,10GB_Aggressive_HVC,Retention,120.0,HVC,MED,Growth,Postpaid,EN,10,0.726,200,100,41.1,41.1,2,112,0,0,Stable,Instagram,0.37,69.8,Up,0,0.0,0,Cash,iPhone 15,Feature Phone,Flagship,4G,22,1,5,47.1,0.103,50,0.76,0.19,0,0,WhatsApp,8,1,None,Ignored,0,Negative,6,customer asked about high bill last month,5G_Unlimited_Upgrade,Device upgrade eligible,0
97454334136,200mins_Upsell,Upsell,35.0,Mass,LOW,AtRisk,Postpaid,AR,59,0.486,125,5,4.2,83.3,2,481,0,0,Rising,Gaming,0.1,79.1,Down,0,0.0,0,Bank_Transfer,iPhone 15,Smartphone,Flagship,5G,20,1,52,194.8,0.101,32,0.7,0.11,0,0,SMS,8,1,Gold,Rejected,0,Positive,9,no recent call-center contact,Device_Upgrade_iPhone,Loyalty reward due,1
97451687088,1GB_plus_100mins,NBO,40.0,Business,LOW,Maturity,Prepaid,EN,77,0.175,16,50,40.8,81.7,2,87,0,0,Rising,Instagram,0.44,85.0,Up,0,0.0,0,Cash,Galaxy S23,Smartphone,Flagship,5G,29,1,14,141.1,0.015,24,0.77,0.1,0,0,SMS,7,1,None,Accepted,0,Neutral,6,customer wanted to join the loyalty program,Data_AddOn_5GB,Loyalty reward due,0
97455226001,Data_AddOn_5GB,NBO,50.0,HVC,MED,Maturity,Postpaid,EN,26,0.668,306,5,1.5,30.1,3,38,8,3,Falling,Netflix,0.81,105.1,Flat,0,0.0,0,Manual_Card,Other,Router/MiFi,Budget,4G,20,1,59,47.6,0.039,69,0.62,0.22,2,1,SMS,3,1,Silver,Rejected,0,Negative,4,customer complained about slow data speeds at home,5G_Unlimited_Upgrade,Churn risk detected,0
97458161118,10GB_Aggressive_HVC,Retention,120.0,Mass,LOW,AtRisk,Postpaid,EN,36,0.7,89,20,15.9,79.7,2,64,0,0,Stable,WhatsApp,0.99,99.0,Up,1,67.1,0,Autopay_Card,Galaxy A54,Smartphone,Mid,4G,47,1,49,48.2,0.025,54,0.54,0.17,0,0,SMS,7,1,None,Ignored,0,Neutral,2,customer inquired about upgrading their phone,200mins_Upsell,Loyalty reward due,0
97452705242,Loyalty_Points_2x,Retention,0.0,Youth,HIGH,Maturity,Prepaid,EN,89,0.304,16,10,6.6,66.4,1,199,0,0,Stable,TikTok,0.83,63.8,Up,0,0.0,0,Cash,iPhone 15,Smartphone,Flagship,5G,44,1,7,100.1,0.087,39,0.75,0.12,1,1,SMS,8,0,None,Ignored,0,Neutral,8,no recent call-center contact,Data_AddOn_5GB,High data usage trend,0
97455166464,1GB_plus_100mins,NBO,40.0,Youth,MED,Growth,Prepaid,EN,26,0.209,22,10,8.7,86.6,1,139,0,0,Falling,Gaming,0.26,67.4,Up,2,83.1,1,Bank_Transfer,Galaxy S23,Smartphone,Flagship,5G,30,1,5,97.0,0.127,33,0.83,0.12,0,1,SMS,5,0,Gold,Ignored,0,Positive,1,customer asked how to add more data,10GB_Aggressive_HVC,High data usage trend,0
97452169293,Home_Free_OoredooTV,CrossSell,150.0,Mass,HIGH,Maturity,Prepaid,AR,12,0.189,148,50,20.9,41.7,1,238,9,0,Rising,Instagram,0.22,84.9,Down,1,18.5,0,Bank_Transfer,Galaxy S23,Smartphone,Flagship,5G,12,0,50,143.9,0.068,56,0.67,0.22,0,0,Push,9,1,None,Ignored,0,Neutral,0,customer wanted to join the loyalty program,200mins_Upsell,Renewal window,1
97457178303,Device_Upgrade_iPhone,Upsell,280.0,Mass,LOW,Maturity,Postpaid,AR,75,0.04,194,100,92.7,92.7,2,501,6,0,Falling,WhatsApp,0.86,101.1,Flat,0,0.0,0,Cash,Huawei P60,Smartphone,Flagship,5G,16,0,19,90.8,0.022,63,0.59,0.3,0,0,Push,9,1,None,None,0,Positive,5,customer asked how to add more data,Roaming_Daily_Pass,High data usage trend,1
97455281343,5G_Unlimited_Upgrade,Upsell,200.0,Mass,LOW,Maturity,Prepaid,EN,3,0.284,47,10,3.0,29.7,1,431,0,0,Falling,Netflix,0.67,83.1,Up,0,0.0,0,Autopay_Card,Galaxy A54,Smartphone,Mid,4G,37,1,14,31.7,0.029,85,0.34,0.35,0,0,Push,8,1,Silver,Ignored,0,Neutral,9,customer asked how to add more data,Loyalty_Points_2x,Loyalty reward due,0
97453971766,Roaming_Daily_Pass,CrossSell,60.0,Youth,HIGH,AtRisk,Postpaid,AR,52,0.566,129,50,43.1,86.1,0,127,0,0,Stable,Snapchat,0.71,154.6,Down,0,0.0,0,Bank_Transfer,iPhone 14,Tablet,Mid,5G,17,0,5,96.5,0.102,37,0.91,0.06,0,0,Call,16,1,Gold,Rejected,0,Neutral,10,customer asked how to add more data,Loyalty_Points_2x,Churn risk detected,1
97453042183,Retention_Save_25pct,Retention,90.0,HVC,HIGH,Growth,Prepaid,EN,68,0.208,127,50,15.7,31.5,2,254,1,5,Stable,YouTube,0.23,61.3,Down,0,0.0,0,Bank_Transfer,Pixel 8,Smartphone,Flagship,5G,22,1,20,165.9,0.061,18,0.44,0.13,0,0,SMS,10,1,Silver,Accepted,0,Positive,0,customer inquired about upgrading their phone,10GB_Aggressive_HVC,Device upgrade eligible,0
97456080498,Loyalty_Points_2x,Retention,0.0,Business,MED,Maturity,Postpaid,AR,8,0.474,31,50,11.7,23.4,3,20,0,2,Falling,WhatsApp,0.25,78.9,Down,0,0.0,0,Cash,iPhone 14,Feature Phone,Mid,4G,33,1,59,48.6,0.073,69,0.79,0.2,0,0,Call,8,1,Gold,Ignored,0,Neutral,7,customer inquired about upgrading their phone,200mins_Upsell,Device upgrade eligible,0
97457028325,5G_Unlimited_Upgrade,Upsell,200.0,HVC,MED,Growth,Postpaid,EN,78,0.267,237,10,1.9,19.3,0,90,0,0,Stable,Instagram,0.5,59.9,Flat,0,0.0,0,Autopay_Card,Pixel 8,Smartphone,Flagship,5G,25,1,13,167.5,0.104,62,0.69,0.31,0,0,WhatsApp,8,1,Platinum,Ignored,0,Neutral,0,no recent call-center contact,Roaming_Daily_Pass,High data usage trend,0
97459462753,Data_AddOn_5GB,NBO,50.0,Youth,LOW,Growth,Hybrid,AR,98,0.221,129,100,69.1,69.1,3,274,11,0,Falling,Gaming,0.33,82.0,Flat,1,41.2,0,Bank_Transfer,Other,Smartphone,Budget,4G,32,1,34,38.1,0.059,98,0.66,0.4,2,1,Call,6,1,None,Ignored,0,Neutral,4,customer wanted to join the loyalty program,1GB_plus_100mins,Loyalty reward due,0
97454934366,Loyalty_Points_2x,Retention,0.0,HVC,HIGH,Maturity,Postpaid,AR,116,0.144,256,50,4.0,8.0,3,203,0,0,Stable,WhatsApp,0.37,107.5,Up,0,0.0,0,Manual_Card,Galaxy S23,Smartphone,Flagship,5G,12,0,13,94.4,0.053,53,0.62,0.29,0,0,Call,6,1,Silver,Ignored,1,Neutral,4,customer asked about high bill last month,1GB_plus_100mins,Churn risk detected,0
97452446193,Device_Upgrade_iPhone,Upsell,280.0,Mass,LOW,Renewal,Postpaid,AR,32,0.413,6,100,27.3,27.3,3,131,5,0,Rising,Instagram,0.99,123.5,Down,0,0.0,0,Autopay_Card,Pixel 8,Smartphone,Flagship,5G,47,1,49,82.8,0.064,53,0.64,0.3,0,0,Call,6,1,None,Ignored,1,Negative,1,customer unhappy after roaming charges abroad,Home_Free_OoredooTV,Churn risk detected,0
97458494102,Data_AddOn_5GB,NBO,50.0,HVC,MED,Maturity,Postpaid,EN,39,0.064,13,10,5.2,52.3,0,91,4,4,Rising,Instagram,0.38,50.3,Up,0,0.0,0,Bank_Transfer,Galaxy A54,Smartphone,Mid,5G,42,1,51,156.3,0.085,51,0.44,0.31,0,0,WhatsApp,4,0,None,None,0,Positive,0,customer wanted to join the loyalty program,Roaming_Daily_Pass,Renewal window,0
97456667878,200mins_Upsell,Upsell,35.0,Mass,MED,Growth,Hybrid,EN,74,0.1,301,5,4.1,81.8,1,147,1,0,Rising,Netflix,0.86,69.3,Flat,0,0.0,0,Cash,iPhone 14,Smartphone,Mid,5G,35,1,53,128.9,0.019,63,0.44,0.32,1,1,SMS,11,1,Gold,Ignored,0,Positive,6,customer asked how to add more data,Retention_Save_25pct,Renewal window,1
97457302385,5G_Unlimited_Upgrade,Upsell,200.0,Mass,HIGH,Onboarding,Prepaid,AR,72,0.507,119,50,54.5,109.0,3,682,13,0,Stable,YouTube,0.81,191.8,Flat,2,9.9,1,Autopay_Card,Other,Smartphone,Budget,4G,6,0,43,44.2,0.039,76,0.63,0.28,1,1,WhatsApp,10,1,None,Ignored,0,Neutral,1,no recent call-center contact,200mins_Upsell,Device upgrade eligible,0
97451875039,Retention_Save_25pct,Retention,90.0,Mass,LOW,Maturity,Postpaid,EN,73,0.268,133,5,1.7,34.3,0,225,0,0,Falling,Instagram,0.5,74.6,Flat,0,0.0,0,Manual_Card,Galaxy S23,Smartphone,Flagship,5G,36,1,48,172.9,0.078,13,0.81,0.05,0,0,Push,9,1,None,None,0,Neutral,2,customer inquired about upgrading their phone,Roaming_Daily_Pass,Renewal window,0
97453811299,200mins_Upsell,Upsell,35.0,Mass,MED,Maturity,Prepaid,EN,38,0.25,153,5,3.8,75.9,3,112,1,0,Stable,YouTube,0.95,79.3,Flat,0,0.0,0,Autopay_Card,Pixel 8,Smartphone,Flagship,5G,31,1,41,109.9,0.085,40,0.67,0.21,0,0,WhatsApp,5,1,Gold,None,0,Neutral,9,no recent call-center contact,Home_Free_OoredooTV,Renewal window,0
97457910594,200mins_Upsell,Upsell,35.0,Mass,MED,Renewal,Postpaid,EN,7,0.154,35,10,8.6,86.1,2,67,12,0,Stable,Snapchat,0.39,127.9,Up,1,19.9,0,Manual_Card,Galaxy S23,Smartphone,Flagship,5G,21,1,40,176.3,0.093,58,0.56,0.3,0,0,WhatsApp,9,1,None,Accepted,0,Positive,7,no recent call-center contact,Device_Upgrade_iPhone,Loyalty reward due,0
97458490337,Roaming_Daily_Pass,CrossSell,60.0,Youth,MED,Maturity,Prepaid,EN,3,0.393,260,5,2.1,42.7,1,112,11,3,Stable,Gaming,0.43,94.7,Down,2,0.0,1,Bank_Transfer,Pixel 8,Smartphone,Flagship,5G,5,0,56,101.5,0.061,32,0.6,0.1,0,0,SMS,6,0,Silver,Ignored,0,Positive,2,customer wanted to join the loyalty program,1GB_plus_100mins,High data usage trend,0
97454916949,200mins_Upsell,Upsell,35.0,Youth,LOW,AtRisk,Postpaid,EN,119,0.808,258,100,50.5,50.5,1,96,0,0,Rising,WhatsApp,0.18,64.6,Up,0,0.0,0,Cash,Other,Smartphone,Budget,4G,12,0,32,39.1,0.047,101,0.48,0.44,0,0,SMS,8,1,None,Ignored,1,Neutral,8,customer threatened to switch to a competitor,10GB_Aggressive_HVC,High data usage trend,0
97458242878,Roaming_Daily_Pass,CrossSell,60.0,Mass,LOW,Renewal,Postpaid,EN,49,0.429,54,100,16.4,16.4,1,51,0,0,Rising,Instagram,0.62,67.5,Flat,1,1.3,0,Autopay_Card,Galaxy S23,Smartphone,Flagship,5G,40,1,43,114.4,0.016,20,0.95,0.01,0,0,Call,7,1,None,Ignored,0,Neutral,6,customer asked how to add more data,Retention_Save_25pct,Device upgrade eligible,0
97458575225,10GB_Aggressive_HVC,Retention,120.0,HVC,LOW,Growth,Prepaid,AR,54,0.336,202,20,8.2,41.1,0,129,75,0,Falling,TikTok,0.29,49.3,Flat,0,0.0,0,Bank_Transfer,iPhone 14,Smartphone,Mid,5G,46,1,26,148.3,0.096,21,0.88,0.01,0,0,WhatsApp,7,1,None,Rejected,0,Neutral,7,customer asked how to add more data,Data_AddOn_5GB,High data usage trend,0
97454487305,Data_AddOn_5GB,NBO,50.0,Mass,MED,Maturity,Hybrid,EN,75,0.444,92,50,23.4,46.9,1,196,9,0,Stable,Gaming,0.44,77.2,Flat,0,0.0,0,Autopay_Card,Galaxy A54,Smartphone,Mid,4G,4,0,23,63.7,0.034,55,0.77,0.16,0,0,Email,7,1,None,None,0,Neutral,2,no recent call-center contact,Home_Free_OoredooTV,Renewal window,0
97459082787,Roaming_Daily_Pass,CrossSell,60.0,Business,LOW,Renewal,Postpaid,EN,25,0.115,28,50,28.1,56.3,3,48,6,4,Stable,Netflix,0.86,80.3,Down,1,10.9,0,Bank_Transfer,iPhone 14,Tablet,Mid,4G,4,0,56,54.3,0.046,69,0.67,0.18,0,0,SMS,12,1,Silver,None,1,Negative,6,customer threatened to switch to a competitor,Data_AddOn_5GB,Renewal window,0
97453594952,1GB_plus_100mins,NBO,40.0,HVC,MED,AtRisk,Postpaid,EN,46,0.414,107,100,94.6,94.6,0,421,0,0,Rising,Snapchat,0.79,108.1,Down,1,9.6,0,Bank_Transfer,Galaxy A54,Smartphone,Mid,5G,29,1,40,102.8,0.087,22,0.94,0.04,0,0,Call,10,1,Gold,Rejected,1,Negative,1,customer reported dropped calls in their area,Retention_Save_25pct,Churn risk detected,0
97453156019,Home_Free_OoredooTV,CrossSell,150.0,Mass,LOW,Maturity,Hybrid,AR,52,0.402,157,10,1.9,18.6,0,120,0,0,Rising,Netflix,0.11,78.0,Flat,1,23.5,0,Bank_Transfer,Huawei P60,Feature Phone,Flagship,4G,8,0,54,31.1,0.092,57,0.7,0.12,1,1,WhatsApp,6,1,None,Accepted,0,Neutral,9,no recent call-center contact,200mins_Upsell,Churn risk detected,0
97457142458,Device_Upgrade_iPhone,Upsell,280.0,Business,MED,Maturity,Postpaid,EN,12,0.242,11,50,27.5,54.9,1,153,0,2,Rising,YouTube,0.75,112.5,Flat,0,0.0,0,Cash,Other,Smartphone,Budget,4G,37,1,4,32.5,0.022,58,0.77,0.08,0,0,Email,8,1,None,Accepted,0,Neutral,3,customer inquired about upgrading their phone,Data_AddOn_5GB,Churn risk detected,1
97456730855,200mins_Upsell,Upsell,35.0,Business,MED,Growth,Postpaid,AR,72,0.209,149,20,11.3,56.4,0,267,0,7,Rising,Gaming,0.64,59.7,Up,0,0.0,0,Manual_Card,Galaxy A54,Smartphone,Mid,5G,35,1,19,142.2,0.048,24,0.85,0.12,0,0,Push,9,1,Silver,None,0,Positive,7,customer wanted to join the loyalty program,Device_Upgrade_iPhone,Loyalty reward due,0
97452257772,5G_Unlimited_Upgrade,Upsell,200.0,Mass,LOW,Renewal,Postpaid,AR,24,0.164,5,20,15.8,79.2,1,188,0,0,Falling,YouTube,0.75,79.4,Up,0,0.0,0,Manual_Card,iPhone 14,Tablet,Mid,4G,5,0,59,48.9,0.035,76,0.59,0.22,0,0,Call,6,1,None,Ignored,0,Neutral,8,no recent call-center contact,Loyalty_Points_2x,Device upgrade eligible,0
97458494629,Home_Free_OoredooTV,CrossSell,150.0,Mass,LOW,AtRisk,Postpaid,AR,1,0.579,112,10,6.8,67.8,3,71,0,0,Stable,YouTube,0.03,109.2,Flat,1,20.5,0,Manual_Card,iPhone 15,Smartphone,Flagship,5G,3,0,29,155.9,0.063,18,0.67,0.03,0,0,Push,8,0,Platinum,None,1,Negative,10,customer reported dropped calls in their area,Loyalty_Points_2x,Renewal window,0
97452799173,10GB_Aggressive_HVC,Retention,120.0,Mass,MED,AtRisk,Postpaid,EN,74,0.412,40,50,49.1,98.2,2,139,19,0,Rising,Instagram,0.59,119.5,Up,0,0.0,0,Bank_Transfer,Other,IoT,Budget,4G,32,1,12,41.8,0.057,48,0.65,0.16,1,1,Call,9,1,Silver,Ignored,0,Positive,3,customer wanted to join the loyalty program,Device_Upgrade_iPhone,High data usage trend,0
97458244091,5G_Unlimited_Upgrade,Upsell,200.0,Youth,MED,Growth,Postpaid,AR,36,0.513,26,100,91.7,91.7,0,36,0,0,Stable,TikTok,0.11,126.7,Flat,0,0.0,0,Autopay_Card,iPhone 15,Smartphone,Flagship,5G,18,0,24,161.9,0.026,47,0.61,0.14,0,0,WhatsApp,9,1,None,None,1,Negative,9,customer unhappy after roaming charges abroad,Roaming_Daily_Pass,Churn risk detected,0
97451066260,Retention_Save_25pct,Retention,90.0,HVC,LOW,Growth,Postpaid,EN,86,0.21,44,100,64.4,64.4,0,417,0,0,Stable,Netflix,0.69,86.2,Flat,0,0.0,0,Manual_Card,Huawei P60,Smartphone,Flagship,5G,22,1,36,195.2,0.114,27,0.83,0.15,0,0,Email,6,1,None,None,0,Positive,3,no recent call-center contact,Device_Upgrade_iPhone,Loyalty reward due,0
97458171582,Retention_Save_25pct,Retention,90.0,HVC,LOW,Renewal,Postpaid,EN,64,0.148,8,20,15.2,76.1,3,97,0,0,Stable,TikTok,0.07,78.4,Flat,1,67.2,0,Manual_Card,iPhone 14,Smartphone,Mid,4G,47,1,26,48.8,0.079,92,0.53,0.35,0,0,Push,2,1,Silver,Ignored,0,Neutral,10,customer wanted to join the loyalty program,Data_AddOn_5GB,Renewal window,0
97458082318,Data_AddOn_5GB,NBO,50.0,Mass,LOW,Maturity,Prepaid,EN,4,0.302,363,5,1.7,33.8,3,114,10,0,Rising,TikTok,0.11,55.3,Flat,0,0.0,0,Bank_Transfer,iPhone 15,Smartphone,Flagship,5G,13,0,42,140.7,0.034,56,0.62,0.28,0,0,SMS,5,0,Silver,Accepted,1,Neutral,3,customer asked about high bill last month,1GB_plus_100mins,Renewal window,0
97458023278,Retention_Save_25pct,Retention,90.0,Mass,HIGH,AtRisk,Postpaid,AR,83,0.669,169,100,29.0,29.0,2,113,0,0,Stable,WhatsApp,0.16,61.1,Up,0,0.0,0,Cash,Galaxy S23,Smartphone,Flagship,5G,47,1,57,186.7,0.048,21,0.78,0.14,0,0,SMS,8,1,Gold,Ignored,1,Neutral,7,customer reported dropped calls in their area,Roaming_Daily_Pass,Loyalty reward due,0
97456983657,10GB_Aggressive_HVC,Retention,120.0,Mass,MED,Growth,Prepaid,EN,5,0.195,331,5,0.6,11.6,1,318,0,0,Falling,YouTube,0.6,152.4,Flat,0,0.0,0,Cash,Galaxy A54,Smartphone,Mid,5G,31,1,48,104.7,0.011,32,0.65,0.12,0,0,Email,13,1,Silver,Accepted,1,Negative,5,customer asked about high bill last month,Roaming_Daily_Pass,Churn risk detected,0
97455244103,Device_Upgrade_iPhone,Upsell,280.0,Mass,LOW,Renewal,Postpaid,EN,38,0.196,49,5,3.7,74.9,2,61,0,0,Stable,Instagram,0.48,71.5,Flat,0,0.0,0,Cash,Pixel 8,Smartphone,Flagship,5G,38,1,54,107.0,0.058,31,0.6,0.16,0,0,Email,11,1,Gold,Ignored,0,Positive,9,customer asked about international calling rates,Retention_Save_25pct,Churn risk detected,0
97457346487,1GB_plus_100mins,NBO,40.0,Youth,LOW,Maturity,Postpaid,AR,82,0.593,354,100,63.5,63.5,3,81,0,0,Stable,Gaming,0.61,148.4,Flat,0,0.0,0,Bank_Transfer,iPhone 15,Smartphone,Flagship,5G,21,1,51,149.5,0.056,73,0.55,0.44,0,0,Email,6,1,Silver,Ignored,0,Positive,7,customer inquired about upgrading their phone,Roaming_Daily_Pass,Loyalty reward due,0
97453494094,5G_Unlimited_Upgrade,Upsell,200.0,Youth,LOW,Growth,Postpaid,EN,49,0.047,331,10,9.6,96.1,0,200,0,0,Rising,Snapchat,0.37,71.1,Up,0,0.0,0,Bank_Transfer,Huawei P60,Feature Phone,Flagship,4G,36,1,34,48.4,0.139,84,0.66,0.37,0,1,Push,3,1,Gold,Ignored,0,Positive,10,customer inquired about upgrading their phone,Roaming_Daily_Pass,Device upgrade eligible,0
97458026560,5G_Unlimited_Upgrade,Upsell,200.0,Mass,MED,Growth,Postpaid,EN,46,0.339,32,20,14.8,74.0,2,375,0,0,Rising,Netflix,0.66,88.7,Flat,0,0.0,0,Bank_Transfer,iPhone 14,Smartphone,Mid,5G,9,0,54,128.9,0.042,58,0.71,0.3,0,0,Push,7,1,None,None,1,Neutral,10,customer reported dropped calls in their area,1GB_plus_100mins,Churn risk detected,1
97456000822,Loyalty_Points_2x,Retention,0.0,Youth,MED,Renewal,Prepaid,AR,27,0.059,51,5,4.4,87.2,1,196,0,0,Rising,Snapchat,0.4,108.7,Flat,1,6.4,0,Manual_Card,iPhone 14,Smartphone,Mid,5G,40,1,27,190.8,0.032,36,0.67,0.05,0,0,Push,4,1,Gold,Accepted,0,Neutral,7,customer wanted to join the loyalty program,200mins_Upsell,Renewal window,1
97455130241,10GB_Aggressive_HVC,Retention,120.0,Mass,MED,Growth,Postpaid,AR,53,0.609,235,10,7.6,76.0,1,254,0,1,Falling,Snapchat,0.48,65.5,Down,1,69.3,0,Bank_Transfer,iPhone 15,Smartphone,Flagship,5G,10,0,7,140.0,0.052,32,0.7,0.16,0,0,Push,4,1,None,Ignored,1,Negative,9,customer reported dropped calls in their area,Home_Free_OoredooTV,High data usage trend,0
97455550455,200mins_Upsell,Upsell,35.0,Mass,LOW,Renewal,Prepaid,AR,35,0.237,53,10,1.5,14.9,3,191,16,0,Stable,YouTube,0.89,164.8,Down,0,0.0,0,Autopay_Card,Galaxy S23,Smartphone,Flagship,5G,39,1,6,174.3,0.056,39,0.75,0.17,0,0,SMS,8,1,Platinum,Accepted,0,Neutral,6,customer wanted to join the loyalty program,10GB_Aggressive_HVC,Renewal window,0
97456118670,Roaming_Daily_Pass,CrossSell,60.0,Mass,MED,Maturity,Hybrid,EN,113,0.14,234,10,3.3,33.4,3,172,0,4,Stable,YouTube,0.3,113.6,Down,0,0.0,0,Cash,Galaxy S23,Smartphone,Flagship,5G,33,1,41,161.5,0.075,29,0.65,0.24,0,0,SMS,12,1,Silver,Accepted,0,Positive,3,customer asked about international calling rates,1GB_plus_100mins,Loyalty reward due,0
97451335360,Home_Free_OoredooTV,CrossSell,150.0,Youth,MED,Maturity,Postpaid,EN,82,0.114,248,50,20.3,40.6,2,317,0,0,Falling,YouTube,0.67,86.9,Down,0,0.0,0,Cash,Galaxy A54,Smartphone,Mid,4G,6,0,20,60.6,0.07,51,0.68,0.16,0,0,Push,11,1,Platinum,Ignored,0,Neutral,2,customer asked how to add more data,1GB_plus_100mins,Loyalty reward due,0
97452258172,10GB_Aggressive_HVC,Retention,120.0,Youth,LOW,Growth,Hybrid,EN,109,0.354,24,50,39.4,78.9,2,206,0,0,Rising,Gaming,0.16,74.1,Flat,0,0.0,0,Cash,Pixel 8,Smartphone,Flagship,5G,16,0,51,168.6,0.016,24,0.88,0.06,0,0,SMS,5,1,None,Rejected,0,Positive,10,customer wanted to join the loyalty program,Retention_Save_25pct,Device upgrade eligible,0
97453209330,1GB_plus_100mins,NBO,40.0,Business,LOW,AtRisk,Postpaid,AR,41,0.484,300,5,3.5,69.6,1,550,0,0,Stable,Gaming,0.77,96.4,Down,0,0.0,0,Autopay_Card,Other,Smartphone,Budget,4G,3,0,57,57.2,0.053,46,0.77,0.13,0,0,SMS,9,1,Gold,Accepted,0,Neutral,2,customer wanted to join the loyalty program,Roaming_Daily_Pass,High data usage trend,0
97452030770,5G_Unlimited_Upgrade,Upsell,200.0,Youth,MED,Renewal,Postpaid,EN,114,0.047,54,100,41.2,41.2,3,116,0,0,Stable,WhatsApp,0.15,122.8,Up,0,0.0,0,Manual_Card,Other,Smartphone,Budget,4G,39,1,23,56.6,0.031,94,0.64,0.35,1,1,SMS,10,1,Silver,Rejected,0,Neutral,0,customer asked about international calling rates,200mins_Upsell,Renewal window,0
97454956521,Data_AddOn_5GB,NBO,50.0,Business,LOW,Renewal,Postpaid,EN,34,0.67,10,20,17.5,87.4,0,495,0,0,Stable,Gaming,0.83,73.1,Down,2,27.8,1,Cash,iPhone 14,Smartphone,Mid,5G,34,1,23,149.1,0.026,42,0.79,0.1,0,0,SMS,10,1,Silver,Accepted,0,Neutral,5,no recent call-center contact,Roaming_Daily_Pass,Loyalty reward due,0
97457015625,5G_Unlimited_Upgrade,Upsell,200.0,Mass,HIGH,Renewal,Prepaid,EN,37,0.506,6,50,49.9,99.8,1,94,0,0,Rising,Instagram,0.04,114.1,Flat,0,0.0,0,Cash,Huawei P60,Smartphone,Flagship,5G,6,0,40,118.7,0.034,37,0.74,0.18,0,0,SMS,4,0,Silver,Rejected,0,Neutral,3,no recent call-center contact,1GB_plus_100mins,Churn risk detected,1
