MSISDN,ProductID,ActionType,MonthlyValueQAR,Segment,LTV_Band,Lifecycle,AccountType,Language,Tenure_M,Churn_Prob,Days_To_Renewal,Data_Cap_GB,Data_Used_GB,Data_Usage_Pct,Overage_Months,Voice_Min,Intl_Min,Roaming_Days,Usage_Trend,Top_App,Pct_5G,ARPU_QAR,ARPU_Trend,Late_Payments,Outstanding_QAR,Dunning_Flag,Payment_Method,Device_Model,Device_Type,Device_Tier,Network_Capability,Device_Age_M,Upgrade_Eligible,Last_Upgrade_M,Avg_DL_Speed_Mbps,Dropped_Call_Rate,Latency_ms,Coverage_Score,Cell_Congestion,Network_Complaints_90d,Network_Issue_Flag,Channel_Affinity,App_Logins_30d,Consent_Flag,Loyalty_Tier,Last_Campaign_Resp,Recent_Complaint,Sentiment,NPS,Call_Transcript,NBO_Alt_Action,NBO_Reason,Accept_Ind
97457702858,5G_Unlimited_Upgrade,Upsell,200,Youth,LOW,Growth,Prepaid,AR,96,0.174,246,10,5.9,59.4,3,80,0,0,Stable,YouTube,0.78,159.0,Flat,1,34.7,0,Cash,iPhone 15,Smartphone,Flagship,5G,30,1,57,131.4,0.015,27,0.77,0.04,0,0,SMS,9,1,Gold,Ignored,0,Neutral,2,customer asked how to add more data,Retention_Save_25pct,Renewal window,0
97454299783,Loyalty_Points_2x,Retention,0,Mass,MED,Maturity,Prepaid,EN,23,0.447,300,10,3.7,37.4,3,275,0,0,Stable,Gaming,0.7,40.1,Flat,1,5.9,0,Cash,Huawei P60,Feature Phone,Budget,4G,24,1,21,31.5,0.077,76,0.73,0.28,1,1,Email,9,1,None,Ignored,0,Neutral,5,customer asked how to add more data,Roaming_Daily_Pass,Renewal window,0
97459707586,Home_Free_OoredooTV,CrossSell,150,Mass,HIGH,Renewal,Prepaid,AR,64,0.265,16,20,18.3,91.7,0,374,1,0,Rising,YouTube,0.07,109.4,Down,0,0.0,0,Bank_Transfer,iPhone 14,Smartphone,Mid,4G,35,1,32,59.1,0.058,61,0.7,0.05,0,0,WhatsApp,7,1,Gold,Rejected,0,Neutral,10,customer asked about international calling rates,Loyalty_Points_2x,Device upgrade eligible,0
97454697652,Device_Upgrade_iPhone,Upsell,280,Business,MED,Growth,Postpaid,EN,69,0.218,76,10,2.8,28.0,1,82,20,7,Stable,Netflix,0.82,178.8,Up,1,51.8,0,Manual_Card,iPhone 14,Smartphone,Mid,5G,14,0,39,80.4,0.068,38,0.73,0.26,0,0,Email,8,1,Gold,Ignored,0,Positive,9,customer asked about international calling rates,200mins_Upsell,High data usage trend,0
97453932427,Loyalty_Points_2x,Retention,0,Mass,HIGH,AtRisk,Prepaid,AR,57,0.664,194,50,49.6,99.2,2,266,0,0,Stable,Gaming,0.87,64.9,Down,1,68.8,0,Autopay_Card,iPhone 15,Smartphone,Flagship,5G,45,1,8,142.0,0.018,56,0.44,0.31,1,1,Call,7,1,Silver,Accepted,0,Neutral,7,customer wanted to join the loyalty program,5G_Unlimited_Upgrade,Loyalty reward due,1
97459149820,Retention_Save_25pct,Retention,90,Mass,MED,Onboarding,Prepaid,EN,52,0.286,195,20,14.2,70.9,0,193,11,5,Stable,TikTok,0.53,122.4,Up,0,0.0,0,Autopay_Card,Pixel 8,Smartphone,Flagship,5G,26,1,44,188.1,0.064,12,0.88,0.08,0,0,Push,10,1,Gold,Ignored,0,Neutral,3,customer inquired about upgrading their phone,Roaming_Daily_Pass,Device upgrade eligible,1
97454334136,Data_AddOn_5GB,NBO,50,HVC,MED,Growth,Prepaid,EN,42,0.288,260,20,10.2,50.8,2,109,14,0,Stable,YouTube,0.74,203.9,Flat,1,6.9,0,Autopay_Card,Pixel 8,Smartphone,Flagship,5G,4,0,58,114.1,0.05,37,0.77,0.2,0,0,SMS,11,1,Gold,Ignored,0,Neutral,3,customer wanted to join the loyalty program,Loyalty_Points_2x,High data usage trend,1
97451687088,5G_Unlimited_Upgrade,Upsell,200,Business,HIGH,Maturity,Prepaid,EN,96,0.364,244,100,33.4,33.4,0,136,0,7,Stable,YouTube,0.13,167.6,Up,0,0.0,0,Cash,Pixel 8,Smartphone,Flagship,5G,23,1,15,119.7,0.029,54,0.77,0.08,1,1,SMS,5,0,Silver,Ignored,0,Positive,7,customer asked how to add more data,Device_Upgrade_iPhone,Churn risk detected,0
97455226001,Home_Free_OoredooTV,CrossSell,150,Mass,LOW,AtRisk,Hybrid,EN,6,0.481,74,50,12.7,25.3,0,254,2,0,Stable,Instagram,0.72,108.1,Up,0,0.0,0,Cash,iPhone 14,Smartphone,Mid,5G,9,0,32,199.6,0.034,13,0.84,0.06,0,0,Push,3,0,Silver,Rejected,0,Positive,5,no recent call-center contact,5G_Unlimited_Upgrade,Churn risk detected,0
97458161118,5G_Unlimited_Upgrade,Upsell,200,Youth,LOW,Growth,Hybrid,AR,27,0.603,189,20,20.2,101.0,2,106,0,0,Stable,YouTube,0.75,112.3,Flat,0,0.0,0,Manual_Card,iPhone 15,Feature Phone,Budget,4G,32,1,56,35.8,0.021,36,0.76,0.02,0,0,WhatsApp,10,1,Silver,None,0,Neutral,4,customer wanted to join the loyalty program,Roaming_Daily_Pass,High data usage trend,0
97452705242,Loyalty_Points_2x,Retention,0,Mass,MED,Maturity,Postpaid,EN,59,0.453,217,10,3.6,36.0,3,258,0,4,Falling,YouTube,0.25,41.4,Flat,1,69.6,0,Cash,Pixel 8,Smartphone,Flagship,5G,3,0,50,184.6,0.063,32,0.77,0.2,0,0,Push,4,1,None,Ignored,1,Positive,7,customer unhappy after roaming charges abroad,Retention_Save_25pct,Device upgrade eligible,0
97455166464,10GB_Aggressive_HVC,Retention,120,Mass,MED,Onboarding,Prepaid,AR,38,0.048,266,100,74.8,74.8,1,269,0,0,Stable,Snapchat,0.2,167.0,Up,0,0.0,0,Bank_Transfer,Pixel 8,Smartphone,Flagship,5G,32,1,36,84.4,0.026,25,0.7,0.16,0,0,WhatsApp,10,1,Gold,Rejected,1,Positive,3,customer asked about high bill last month,Loyalty_Points_2x,High data usage trend,0
97452169293,200mins_Upsell,Upsell,35,HVC,LOW,Onboarding,Postpaid,EN,92,0.457,261,20,8.0,40.1,2,140,72,0,Falling,TikTok,0.43,111.9,Flat,1,0.7,0,Autopay_Card,Huawei P60,Smartphone,Flagship,5G,42,1,35,87.3,0.051,48,0.53,0.33,0,0,Push,11,1,None,Ignored,0,Neutral,10,customer inquired about upgrading their phone,Home_Free_OoredooTV,Loyalty reward due,0
97457178303,Roaming_Daily_Pass,CrossSell,60,Mass,LOW,Renewal,Postpaid,AR,106,0.166,52,50,23.0,45.9,0,103,30,5,Stable,Netflix,0.04,41.3,Down,0,0.0,0,Bank_Transfer,Pixel 8,Smartphone,Flagship,5G,6,0,29,84.0,0.092,19,0.69,0.16,0,0,Call,7,1,Silver,None,0,Neutral,0,customer asked how to add more data,Home_Free_OoredooTV,Renewal window,0
97455281343,Home_Free_OoredooTV,CrossSell,150,Business,LOW,AtRisk,Prepaid,AR,87,0.851,122,50,20.8,41.6,1,285,9,7,Rising,Snapchat,0.94,137.6,Up,0,0.0,0,Bank_Transfer,Galaxy A54,IoT,Budget,4G,18,0,20,43.6,0.071,68,0.7,0.15,0,0,Call,9,0,None,None,0,Neutral,6,customer asked how to add more data,Roaming_Daily_Pass,Renewal window,0
97453971766,Retention_Save_25pct,Retention,90,Mass,MED,Growth,Prepaid,AR,66,0.172,178,10,6.9,68.8,2,637,0,0,Falling,Gaming,0.09,58.7,Up,0,0.0,0,Autopay_Card,Other,Smartphone,Budget,4G,7,0,56,60.3,0.045,63,0.62,0.09,1,1,Call,4,1,None,Ignored,0,Neutral,5,no recent call-center contact,Home_Free_OoredooTV,Renewal window,0
97453042183,Home_Free_OoredooTV,CrossSell,150,Mass,MED,Onboarding,Postpaid,AR,35,0.45,304,10,4.4,43.7,1,228,0,0,Rising,Netflix,0.85,157.6,Down,1,135.4,0,Manual_Card,Huawei P60,Smartphone,Flagship,5G,24,1,34,83.3,0.022,54,0.74,0.25,0,0,Email,7,0,Gold,Ignored,0,Neutral,7,customer inquired about upgrading their phone,Loyalty_Points_2x,Loyalty reward due,0
97456080498,Retention_Save_25pct,Retention,90,Mass,HIGH,Maturity,Prepaid,EN,25,0.125,261,100,40.6,40.6,3,295,0,0,Rising,Netflix,0.01,105.5,Up,1,42.6,0,Cash,iPhone 15,Feature Phone,Budget,4G,25,1,59,61.9,0.039,43,0.68,0.1,0,0,Call,11,1,Silver,Accepted,0,Neutral,9,customer wanted to join the loyalty program,Home_Free_OoredooTV,Renewal window,0
97457028325,1GB_plus_100mins,NBO,40,Mass,MED,Growth,Hybrid,EN,94,0.061,88,10,7.1,70.9,0,54,0,0,Rising,Netflix,0.99,102.8,Down,0,0.0,0,Autopay_Card,Huawei P60,Smartphone,Flagship,5G,17,0,24,102.3,0.118,25,0.69,0.08,0,0,Email,6,1,None,Rejected,0,Positive,4,customer inquired about upgrading their phone,Device_Upgrade_iPhone,Renewal window,1
97459462753,Home_Free_OoredooTV,CrossSell,150,HVC,MED,Growth,Prepaid,AR,98,0.259,182,20,12.5,62.4,0,299,0,0,Rising,TikTok,0.15,149.9,Down,1,9.9,0,Bank_Transfer,iPhone 14,Smartphone,Mid,4G,5,0,21,54.0,0.064,76,0.55,0.31,0,0,SMS,8,1,None,Accepted,0,Positive,7,customer asked about international calling rates,Data_AddOn_5GB,Renewal window,0
97454934366,Retention_Save_25pct,Retention,90,Mass,LOW,Maturity,Postpaid,AR,97,0.271,186,100,91.8,91.8,3,558,0,0,Rising,Snapchat,0.84,72.6,Flat,1,0.9,0,Autopay_Card,Galaxy S23,Smartphone,Flagship,5G,46,1,8,118.6,0.058,43,0.77,0.17,0,0,WhatsApp,6,1,Silver,Ignored,0,Neutral,4,no recent call-center contact,5G_Unlimited_Upgrade,Renewal window,0
97452446193,Roaming_Daily_Pass,CrossSell,60,Mass,MED,AtRisk,Postpaid,EN,87,0.511,353,100,93.3,93.3,3,66,0,4,Stable,YouTube,0.82,99.5,Up,2,43.9,1,Bank_Transfer,iPhone 15,Router/MiFi,Flagship,5G,19,0,40,92.4,0.074,18,0.66,0.05,0,0,Email,13,1,Silver,Rejected,0,Neutral,8,customer asked about international calling rates,Data_AddOn_5GB,Device upgrade eligible,1
97458494102,Data_AddOn_5GB,NBO,50,Youth,MED,Growth,Postpaid,AR,95,0.484,341,50,18.1,36.2,3,515,0,0,Stable,Gaming,0.32,69.5,Flat,0,0.0,0,Autopay_Card,Other,Smartphone,Budget,4G,11,0,35,62.4,0.034,53,0.64,0.08,0,0,SMS,6,1,None,Ignored,1,Neutral,8,customer unhappy after roaming charges abroad,Device_Upgrade_iPhone,Device upgrade eligible,0
97456667878,Retention_Save_25pct,Retention,90,Mass,MED,AtRisk,Postpaid,EN,65,0.332,21,50,30.4,60.9,1,108,0,0,Falling,Snapchat,0.12,187.4,Flat,0,0.0,0,Manual_Card,iPhone 14,Smartphone,Mid,5G,9,0,58,140.4,0.022,39,0.78,0.33,0,0,Push,18,1,Silver,Ignored,0,Neutral,8,no recent call-center contact,Home_Free_OoredooTV,Churn risk detected,0
97457302385,Home_Free_OoredooTV,CrossSell,150,Mass,MED,Onboarding,Postpaid,AR,26,0.171,16,10,4.9,49.2,1,33,7,0,Stable,YouTube,0.64,190.6,Up,0,0.0,0,Autopay_Card,Pixel 8,Smartphone,Flagship,5G,4,0,59,102.8,0.009,20,0.76,0.09,0,0,Call,7,1,Silver,Ignored,0,Neutral,8,customer inquired about upgrading their phone,10GB_Aggressive_HVC,Churn risk detected,0
97451875039,Roaming_Daily_Pass,CrossSell,60,HVC,MED,Maturity,Prepaid,AR,29,0.326,1,100,93.7,93.7,0,26,0,0,Stable,Gaming,0.55,73.5,Flat,1,34.4,0,Bank_Transfer,iPhone 14,Smartphone,Mid,5G,37,1,41,98.9,0.057,51,0.76,0.18,0,0,SMS,6,0,None,None,0,Neutral,0,customer asked about international calling rates,Retention_Save_25pct,Device upgrade eligible,0
97453811299,Loyalty_Points_2x,Retention,0,Mass,HIGH,Growth,Prepaid,AR,33,0.083,311,5,4.7,93.1,2,289,0,0,Rising,TikTok,0.3,46.8,Down,0,0.0,0,Bank_Transfer,iPhone 15,Smartphone,Flagship,5G,8,0,15,188.6,0.053,18,0.79,0.1,0,0,Push,9,1,Gold,Ignored,0,Positive,8,no recent call-center contact,Device_Upgrade_iPhone,Churn risk detected,0
97457910594,Loyalty_Points_2x,Retention,0,Mass,LOW,Maturity,Hybrid,EN,31,0.362,203,50,52.3,104.6,0,98,0,0,Rising,Netflix,0.16,21.8,Down,1,106.1,0,Autopay_Card,Pixel 8,Smartphone,Flagship,5G,7,0,31,91.2,0.018,49,0.67,0.24,0,0,Email,5,1,Silver,None,1,Neutral,7,customer asked about high bill last month,1GB_plus_100mins,Device upgrade eligible,0
97458490337,10GB_Aggressive_HVC,Retention,120,Business,HIGH,AtRisk,Postpaid,EN,71,0.577,268,5,3.6,71.2,3,375,0,0,Stable,Instagram,0.35,118.4,Up,0,0.0,0,Autopay_Card,Galaxy A54,Smartphone,Mid,4G,46,1,20,30.2,0.05,81,0.51,0.25,0,0,SMS,8,1,Silver,None,0,Neutral,0,customer inquired about upgrading their phone,Device_Upgrade_iPhone,High data usage trend,0
97454916949,Data_AddOn_5GB,NBO,50,Business,MED,Maturity,Prepaid,AR,104,0.185,160,50,46.2,92.5,1,288,2,0,Stable,Gaming,0.84,50.1,Up,2,61.1,1,Cash,Pixel 8,Smartphone,Flagship,5G,36,1,3,118.5,0.043,21,0.87,0.14,0,0,WhatsApp,5,0,None,None,0,Positive,8,no recent call-center contact,1GB_plus_100mins,Churn risk detected,0
97458242878,Roaming_Daily_Pass,CrossSell,60,Mass,LOW,Growth,Postpaid,EN,83,0.228,322,50,20.0,39.9,3,122,0,0,Rising,YouTube,0.41,89.5,Flat,1,30.8,0,Cash,Galaxy A54,Smartphone,Mid,5G,29,1,5,204.1,0.031,37,0.7,0.07,0,0,Call,11,1,Silver,Accepted,0,Positive,5,customer wanted to join the loyalty program,1GB_plus_100mins,Loyalty reward due,0
97458575225,10GB_Aggressive_HVC,Retention,120,Mass,LOW,Maturity,Prepaid,AR,17,0.28,293,10,5.4,54.5,1,625,0,0,Stable,TikTok,0.84,142.2,Flat,0,0.0,0,Bank_Transfer,iPhone 14,Feature Phone,Budget,4G,22,1,7,68.6,0.031,54,0.91,0.05,0,0,SMS,9,0,None,Ignored,0,Positive,10,no recent call-center contact,1GB_plus_100mins,Churn risk detected,0
97454487305,Retention_Save_25pct,Retention,90,HVC,MED,Growth,Postpaid,EN,33,0.12,110,5,2.1,42.5,0,632,10,0,Stable,Netflix,0.57,112.8,Flat,1,41.1,0,Bank_Transfer,Pixel 8,IoT,Budget,4G,15,0,37,36.3,0.04,74,0.67,0.24,0,0,SMS,13,0,None,Ignored,0,Positive,10,customer inquired about upgrading their phone,Home_Free_OoredooTV,Renewal window,0
97459082787,10GB_Aggressive_HVC,Retention,120,Mass,HIGH,Maturity,Postpaid,EN,40,0.282,260,5,5.3,106.4,2,335,0,0,Falling,Netflix,0.65,223.9,Flat,0,0.0,0,Manual_Card,Galaxy A54,Smartphone,Mid,5G,39,1,41,95.1,0.037,19,0.72,0.19,0,0,WhatsApp,8,1,None,Ignored,0,Neutral,5,customer asked about international calling rates,Home_Free_OoredooTV,High data usage trend,0
97453594952,Home_Free_OoredooTV,CrossSell,150,Mass,MED,Growth,Postpaid,EN,118,0.62,339,100,23.1,23.1,2,265,0,0,Rising,Netflix,0.32,117.5,Up,1,26.6,0,Manual_Card,Other,Smartphone,Budget,4G,12,0,12,28.1,0.051,60,0.59,0.24,0,0,SMS,7,1,Platinum,None,0,Neutral,4,no recent call-center contact,Device_Upgrade_iPhone,Churn risk detected,0
97453156019,Retention_Save_25pct,Retention,90,Youth,MED,AtRisk,Postpaid,EN,107,0.624,241,50,14.0,28.1,0,96,1,0,Stable,TikTok,0.19,97.8,Flat,0,0.0,0,Cash,Huawei P60,Smartphone,Flagship,5G,29,1,24,108.2,0.05,45,0.72,0.25,0,0,Email,16,1,None,Ignored,0,Positive,1,customer asked about international calling rates,5G_Unlimited_Upgrade,Renewal window,1
97457142458,Device_Upgrade_iPhone,Upsell,280,Mass,HIGH,Renewal,Postpaid,AR,35,0.074,25,100,39.0,39.0,3,16,0,0,Falling,Gaming,0.69,191.0,Flat,0,0.0,0,Autopay_Card,Pixel 8,Feature Phone,Budget,4G,11,0,28,40.4,0.074,66,0.63,0.28,0,0,SMS,10,1,Silver,Ignored,0,Neutral,8,no recent call-center contact,1GB_plus_100mins,Renewal window,0
97456730855,Roaming_Daily_Pass,CrossSell,60,Mass,LOW,Onboarding,Hybrid,EN,4,0.266,79,20,19.6,97.9,1,165,0,0,Falling,TikTok,0.64,83.7,Up,1,1.1,0,Cash,Other,Smartphone,Budget,4G,6,0,49,63.2,0.061,36,0.68,0.08,0,0,Push,1,1,None,Ignored,0,Positive,4,customer asked about international calling rates,1GB_plus_100mins,Device upgrade eligible,0
97452257772,Device_Upgrade_iPhone,Upsell,280,HVC,MED,Renewal,Prepaid,EN,97,0.065,30,10,5.8,57.7,0,57,0,0,Falling,WhatsApp,0.87,183.4,Down,0,0.0,0,Bank_Transfer,Galaxy S23,Smartphone,Flagship,5G,37,1,9,147.3,0.055,45,0.67,0.23,1,1,Push,10,1,None,Ignored,0,Neutral,6,customer inquired about upgrading their phone,Retention_Save_25pct,Churn risk detected,0
97458494629,Device_Upgrade_iPhone,Upsell,280,Mass,MED,Maturity,Hybrid,AR,20,0.428,79,100,89.9,89.9,2,72,0,0,Stable,Gaming,0.56,196.7,Down,0,0.0,0,Autopay_Card,Huawei P60,Router/MiFi,Flagship,5G,21,1,47,141.1,0.026,43,0.76,0.09,0,0,Call,5,1,Silver,Ignored,0,Neutral,6,no recent call-center contact,Home_Free_OoredooTV,Loyalty reward due,0
97452799173,Roaming_Daily_Pass,CrossSell,60,Mass,HIGH,Maturity,Hybrid,AR,112,0.443,66,100,23.5,23.5,2,108,1,0,Rising,Snapchat,0.84,69.0,Down,0,0.0,0,Bank_Transfer,iPhone 15,IoT,Budget,4G,24,1,53,26.6,0.087,69,0.67,0.21,0,0,SMS,4,1,None,Ignored,0,Positive,4,no recent call-center contact,Loyalty_Points_2x,Churn risk detected,1
97458244091,1GB_plus_100mins,NBO,40,Youth,MED,Renewal,Prepaid,EN,94,0.399,23,50,41.4,82.8,2,14,0,0,Rising,Netflix,0.2,38.8,Down,1,28.7,0,Cash,Other,Smartphone,Budget,4G,44,1,47,38.4,0.034,63,0.68,0.16,0,0,WhatsApp,11,1,Silver,Ignored,0,Positive,7,customer inquired about upgrading their phone,Roaming_Daily_Pass,Loyalty reward due,0
97451066260,Retention_Save_25pct,Retention,90,Mass,MED,Onboarding,Hybrid,EN,29,0.31,49,10,4.0,40.0,0,54,0,0,Stable,WhatsApp,0.1,87.6,Down,0,0.0,0,Bank_Transfer,Other,Router/MiFi,Budget,4G,7,0,14,45.6,0.062,64,0.81,0.15,0,0,Push,6,1,Platinum,Rejected,0,Neutral,10,customer wanted to join the loyalty program,Loyalty_Points_2x,Loyalty reward due,0
97458171582,10GB_Aggressive_HVC,Retention,120,HVC,HIGH,Growth,Postpaid,EN,14,0.441,39,100,97.3,97.3,3,266,0,0,Rising,Snapchat,0.86,167.3,Down,1,15.8,0,Bank_Transfer,Galaxy A54,Smartphone,Mid,4G,12,0,21,67.8,0.08,44,0.7,0.08,0,0,SMS,11,1,Silver,Ignored,0,Positive,10,customer wanted to join the loyalty program,5G_Unlimited_Upgrade,Renewal window,0
97458082318,Device_Upgrade_iPhone,Upsell,280,Mass,LOW,Renewal,Hybrid,AR,79,0.134,49,10,2.3,23.0,3,570,0,0,Stable,Netflix,0.2,232.0,Down,0,0.0,0,Autopay_Card,Galaxy S23,Smartphone,Flagship,5G,11,0,10,125.1,0.025,42,0.61,0.23,0,0,Email,7,1,Silver,Ignored,0,Positive,0,customer wanted to join the loyalty program,10GB_Aggressive_HVC,High data usage trend,0
97458023278,Home_Free_OoredooTV,CrossSell,150,Mass,MED,Growth,Prepaid,AR,32,0.471,115,50,59.5,119.0,2,89,0,0,Falling,WhatsApp,0.3,131.8,Flat,0,0.0,0,Autopay_Card,Galaxy A54,Smartphone,Mid,5G,36,1,31,152.0,0.078,71,0.71,0.27,0,0,WhatsApp,5,1,Gold,Ignored,0,Neutral,4,customer asked about international calling rates,Data_AddOn_5GB,Renewal window,0
97456983657,Data_AddOn_5GB,NBO,50,HVC,HIGH,AtRisk,Postpaid,EN,111,0.738,154,20,11.6,57.9,3,205,0,4,Stable,Netflix,0.67,66.0,Up,0,0.0,0,Bank_Transfer,Pixel 8,Router/MiFi,Flagship,5G,19,0,22,155.1,0.052,62,0.63,0.31,0,0,SMS,13,1,None,Ignored,0,Neutral,5,customer asked about international calling rates,10GB_Aggressive_HVC,Device upgrade eligible,0
97455244103,Data_AddOn_5GB,NBO,50,HVC,HIGH,Growth,Prepaid,EN,47,0.487,64,10,2.2,22.4,1,205,0,0,Falling,YouTube,0.01,75.0,Flat,0,0.0,0,Autopay_Card,Other,Smartphone,Budget,4G,3,0,36,44.9,0.04,114,0.47,0.52,2,1,Push,5,0,Platinum,Ignored,0,Positive,1,customer asked about international calling rates,1GB_plus_100mins,Churn risk detected,0
97457346487,Roaming_Daily_Pass,CrossSell,60,Mass,MED,Renewal,Postpaid,EN,8,0.135,37,50,26.5,53.0,3,91,0,6,Stable,Instagram,0.78,157.3,Down,1,17.8,0,Cash,iPhone 15,Smartphone,Flagship,5G,18,0,36,140.1,0.054,19,0.67,0.09,0,0,SMS,7,1,Silver,Rejected,0,Neutral,8,customer asked how to add more data,Loyalty_Points_2x,Renewal window,0
97453494094,Loyalty_Points_2x,Retention,0,Business,MED,Growth,Postpaid,AR,56,0.25,308,50,24.2,48.4,1,345,0,0,Falling,Instagram,0.85,34.5,Down,1,21.5,0,Manual_Card,Huawei P60,Router/MiFi,Flagship,5G,6,0,53,142.5,0.063,52,0.68,0.4,0,0,Email,10,1,None,None,0,Positive,8,customer asked about international calling rates,Device_Upgrade_iPhone,Renewal window,1
97458026560,Data_AddOn_5GB,NBO,50,Youth,LOW,Maturity,Postpaid,AR,55,0.214,255,10,9.2,92.4,1,364,0,0,Rising,Gaming,0.31,93.2,Up,0,0.0,0,Bank_Transfer,Galaxy S23,Smartphone,Flagship,5G,28,1,19,155.7,0.034,19,0.69,0.12,0,0,Call,12,1,None,Ignored,0,Positive,9,customer asked how to add more data,1GB_plus_100mins,High data usage trend,0
97456000822,Device_Upgrade_iPhone,Upsell,280,Mass,LOW,Maturity,Prepaid,AR,106,0.541,120,5,3.1,62.4,2,539,0,0,Falling,Snapchat,0.35,173.4,Flat,0,0.0,0,Bank_Transfer,Pixel 8,Smartphone,Flagship,5G,33,1,52,87.1,0.028,64,0.71,0.33,0,0,SMS,3,1,Silver,Accepted,0,Positive,9,customer asked about international calling rates,1GB_plus_100mins,High data usage trend,1
97455130241,10GB_Aggressive_HVC,Retention,120,Mass,MED,Growth,Prepaid,EN,51,0.405,163,20,5.8,28.9,0,152,0,0,Rising,Netflix,0.16,118.3,Flat,0,0.0,0,Cash,Pixel 8,Smartphone,Flagship,5G,20,1,58,179.9,0.049,31,0.72,0.06,0,0,SMS,7,1,Silver,Ignored,0,Neutral,7,customer inquired about upgrading their phone,Home_Free_OoredooTV,Churn risk detected,0
97455550455,Roaming_Daily_Pass,CrossSell,60,HVC,MED,Maturity,Prepaid,AR,50,0.476,341,20,16.0,79.9,1,326,5,0,Rising,Gaming,0.93,122.8,Up,0,0.0,0,Autopay_Card,iPhone 14,Smartphone,Mid,5G,26,1,12,108.7,0.032,36,0.69,0.11,0,0,SMS,10,1,Silver,Ignored,0,Neutral,0,no recent call-center contact,200mins_Upsell,Churn risk detected,0
97456118670,Loyalty_Points_2x,Retention,0,Business,MED,Maturity,Prepaid,AR,31,0.078,186,100,53.3,53.3,3,843,0,0,Stable,TikTok,0.53,37.2,Flat,0,0.0,0,Cash,Pixel 8,Smartphone,Flagship,5G,27,1,50,206.3,0.066,37,0.57,0.06,0,0,Call,13,1,Silver,None,1,Negative,5,customer reported dropped calls in their area,Home_Free_OoredooTV,Renewal window,0
97451335360,Device_Upgrade_iPhone,Upsell,280,Mass,LOW,Maturity,Prepaid,EN,45,0.335,39,10,3.5,35.2,3,876,17,0,Stable,Gaming,0.48,173.4,Down,0,0.0,0,Manual_Card,Other,Smartphone,Budget,4G,7,0,33,34.2,0.053,73,0.67,0.22,0,0,Call,8,0,None,Rejected,0,Neutral,5,customer asked how to add more data,Loyalty_Points_2x,High data usage trend,0
97452258172,Roaming_Daily_Pass,CrossSell,60,Business,HIGH,AtRisk,Postpaid,AR,4,0.592,25,5,2.5,49.4,1,146,0,0,Stable,Snapchat,0.11,83.1,Down,0,0.0,0,Bank_Transfer,Huawei P60,Smartphone,Flagship,5G,3,0,31,103.9,0.167,30,0.56,0.07,0,1,WhatsApp,10,1,Silver,Ignored,0,Neutral,6,customer inquired about upgrading their phone,5G_Unlimited_Upgrade,High data usage trend,0
97453209330,10GB_Aggressive_HVC,Retention,120,Youth,LOW,Maturity,Postpaid,EN,24,0.244,257,10,7.8,78.3,1,36,0,7,Falling,Instagram,0.74,106.1,Up,2,52.2,1,Autopay_Card,iPhone 14,Smartphone,Mid,5G,1,0,39,82.8,0.047,54,0.8,0.26,0,0,SMS,8,1,Silver,Ignored,0,Positive,10,customer asked how to add more data,Retention_Save_25pct,Churn risk detected,0
97452030770,200mins_Upsell,Upsell,35,Youth,MED,Growth,Postpaid,AR,87,0.237,359,20,18.5,92.7,2,176,0,0,Rising,Netflix,0.65,49.2,Flat,1,30.5,0,Bank_Transfer,Huawei P60,Smartphone,Flagship,5G,32,1,57,89.7,0.044,14,0.7,0.06,0,0,SMS,6,1,None,None,0,Neutral,3,customer asked about international calling rates,10GB_Aggressive_HVC,Renewal window,0
97454956521,5G_Unlimited_Upgrade,Upsell,200,Business,MED,Growth,Postpaid,AR,10,0.309,243,10,6.0,60.5,1,235,0,0,Stable,WhatsApp,0.56,181.5,Flat,0,0.0,0,Bank_Transfer,Galaxy A54,Feature Phone,Budget,4G,41,1,2,65.1,0.148,65,0.71,0.1,1,1,SMS,4,1,Gold,Ignored,1,Neutral,8,customer asked about high bill last month,200mins_Upsell,Device upgrade eligible,0
97457015625,Retention_Save_25pct,Retention,90,Mass,LOW,Growth,Postpaid,EN,72,0.051,291,20,14.0,70.1,2,182,0,0,Stable,WhatsApp,0.86,95.9,Down,1,2.5,0,Autopay_Card,Huawei P60,Smartphone,Flagship,5G,39,1,36,135.1,0.081,29,0.6,0.18,0,0,Push,9,1,Platinum,None,0,Neutral,1,customer inquired about upgrading their phone,1GB_plus_100mins,Device upgrade eligible,0
97456889859,Loyalty_Points_2x,Retention,0,Mass,LOW,Growth,Postpaid,AR,95,0.168,97,100,51.1,51.1,3,201,4,0,Falling,WhatsApp,0.17,118.2,Up,1,2.7,0,Bank_Transfer,Pixel 8,Smartphone,Flagship,5G,31,1,55,193.5,0.076,48,0.82,0.17,0,0,Push,11,1,Silver,Accepted,0,Neutral,7,customer wanted to join the loyalty program,5G_Unlimited_Upgrade,Loyalty reward due,0
97455239865,10GB_Aggressive_HVC,Retention,120,Business,HIGH,Growth,Postpaid,EN,105,0.388,312,10,2.7,26.8,3,420,17,0,Stable,WhatsApp,0.39,168.2,Down,1,31.2,0,Cash,Other,Router/MiFi,Budget,4G,39,1,18,44.3,0.032,69,0.73,0.26,0,0,WhatsApp,7,0,Silver,Ignored,1,Neutral,0,customer threatened to switch to a competitor,5G_Unlimited_Upgrade,High data usage trend,0
