msisdn,action,action_type,propensity,channel,rationale_WHY,message_HOW,guard_status,gen_source
97451109556,Data_AddOn_5GB,NBO,0.1286,Push,Customer exceeded the data cap in 2 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97452575557,Data_AddOn_5GB,NBO,0.0979,SMS,"Customer exceeded the data cap in 2 of the last 3 months, is 1 days from renewal.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97459306461,Data_AddOn_5GB,NBO,0.2132,SMS,Customer exceeded the data cap in 2 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97453009021,Data_AddOn_5GB,NBO,0.1675,Email,"Customer exceeded the data cap in 2 of the last 3 months, is a heavy data user (86% of cap), is 59 days from renewal.","Dear Customer,

Customer exceeded the data cap in 2 of the last 3 months, is a heavy data user (86% of cap), is 59 days from renewal.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97452201482,5G_Unlimited_Upgrade,Upsell,0.1658,Push,Customer is an active Youth customer.,You're using 61% of your data - 5G Unlimited Upgrade gives you more headroom - tap to activate.,APPROVED,offline
97451542335,Data_AddOn_5GB,NBO,0.2221,SMS,"Customer exceeded the data cap in 1 of the last 3 months, is 13 days from renewal.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97455270070,Data_AddOn_5GB,NBO,0.1965,SMS,Customer is an active Mass customer.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97457700379,Data_AddOn_5GB,NBO,0.2056,Push,"Customer exceeded the data cap in 3 of the last 3 months, is 56 days from renewal.",Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97454560920,10GB_Aggressive_HVC,Retention,0.2997,Email,"Customer exceeded the data cap in 2 of the last 3 months, shows elevated churn risk.","Dear Customer,

Customer exceeded the data cap in 2 of the last 3 months, shows elevated churn risk.

Based on your recent usage, our 10GB Aggressive HVC keeps you covered.

Ooredoo",APPROVED,offline
97457860006,Data_AddOn_5GB,NBO,0.273,SMS,"Customer exceeded the data cap in 3 of the last 3 months, is 14 days from renewal.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97453484413,Data_AddOn_5GB,NBO,0.2125,Call,Customer exceeded the data cap in 1 of the last 3 months.,AGENT: Customer exceeded the data cap in 1 of the last 3 months. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97453907360,Data_AddOn_5GB,NBO,0.2107,Call,Customer exceeded the data cap in 2 of the last 3 months.,AGENT: Customer exceeded the data cap in 2 of the last 3 months. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97456895544,200mins_Upsell,Upsell,0.5345,Push,"Customer exceeded the data cap in 1 of the last 3 months, is a heavy data user (95% of cap).",You're using 95% of your data - 200mins Upsell gives you more headroom - tap to activate.,APPROVED,offline
97456697469,Data_AddOn_5GB,NBO,0.1327,Email,Customer exceeded the data cap in 1 of the last 3 months.,"Dear Customer,

Customer exceeded the data cap in 1 of the last 3 months.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97453235000,10GB_Aggressive_HVC,Retention,0.1221,Push,Customer exceeded the data cap in 2 of the last 3 months.,"Based on your recent usage, our 10GB Aggressive HVC keeps you covered - tap to activate.",APPROVED,offline
97457908531,5G_Unlimited_Upgrade,Upsell,0.1808,Email,Customer is a heavy data user (83% of cap).,"Dear Customer,

Customer is a heavy data user (83% of cap).

You're using 83% of your data - 5G Unlimited Upgrade gives you more headroom.

Ooredoo",APPROVED,offline
97455322252,Data_AddOn_5GB,NBO,0.229,SMS,Customer exceeded the data cap in 2 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97456822184,Data_AddOn_5GB,NBO,0.2084,Call,Customer exceeded the data cap in 2 of the last 3 months.,AGENT: Customer exceeded the data cap in 2 of the last 3 months. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97451402690,Data_AddOn_5GB,NBO,0.1969,SMS,Customer logged a recent complaint.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97453548421,Data_AddOn_5GB,NBO,0.1872,Email,Customer is an active Mass customer.,"Dear Customer,

Customer is an active Mass customer.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97452954109,Data_AddOn_5GB,NBO,0.1257,Push,Customer exceeded the data cap in 1 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97455422880,Retention_Save_25pct,Retention,0.2076,SMS,"Customer exceeded the data cap in 2 of the last 3 months, is a heavy data user (81% of cap), is 41 days from renewal.","Hi! Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 41 days - switch with no penalty. Reply YES. Ooredoo",APPROVED,offline
97458205547,Data_AddOn_5GB,NBO,0.1156,Email,Customer exceeded the data cap in 3 of the last 3 months.,"Dear Customer,

Customer exceeded the data cap in 3 of the last 3 months.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97459323735,Data_AddOn_5GB,NBO,0.2051,SMS,"Customer exceeded the data cap in 2 of the last 3 months, is 55 days from renewal.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97457457294,Data_AddOn_5GB,NBO,0.147,SMS,Customer exceeded the data cap in 1 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97452384250,Retention_Save_25pct,Retention,0.2264,SMS,Customer is 20 days from renewal.,"Hi! Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 20 days - switch with no penalty. Reply YES. Ooredoo",APPROVED,offline
97451061087,Data_AddOn_5GB,NBO,0.1347,Push,Customer exceeded the data cap in 1 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97457409907,Data_AddOn_5GB,NBO,0.2098,Call,Customer exceeded the data cap in 1 of the last 3 months.,AGENT: Customer exceeded the data cap in 1 of the last 3 months. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97452496176,Data_AddOn_5GB,NBO,0.1568,Call,Customer is an active HVC customer.,AGENT: Customer is an active HVC customer. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97451039353,Retention_Save_25pct,Retention,0.1998,Push,Customer is 52 days from renewal.,"Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 52 days - switch with no p",APPROVED,offline
97457484531,Data_AddOn_5GB,NBO,0.1957,Push,Customer is an active Mass customer.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97454360011,200mins_Upsell,Upsell,0.1999,Call,Customer is a heavy data user (81% of cap).,AGENT: Customer is a heavy data user (81% of cap). Recommend: You're using 81% of your data - 200mins Upsell gives you more headroom.,APPROVED,offline
97458654909,Retention_Save_25pct,Retention,0.2543,SMS,"Customer exceeded the data cap in 3 of the last 3 months, is a heavy data user (93% of cap), is 17 days from renewal.","Hi! Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 17 days - switch with no penalty. Reply YES. Ooredoo",APPROVED,offline
97455259622,Retention_Save_25pct,Retention,0.207,Push,"Customer exceeded the data cap in 1 of the last 3 months, is 52 days from renewal.","Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 52 days - switch with no p",APPROVED,offline
97455959617,Data_AddOn_5GB,NBO,0.3018,Call,Customer exceeded the data cap in 2 of the last 3 months.,AGENT: Customer exceeded the data cap in 2 of the last 3 months. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97456725570,Data_AddOn_5GB,NBO,0.1377,SMS,Customer exceeded the data cap in 1 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97451416880,Data_AddOn_5GB,NBO,0.1994,Email,Customer exceeded the data cap in 1 of the last 3 months.,"Dear Customer,

Customer exceeded the data cap in 1 of the last 3 months.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97458072695,Data_AddOn_5GB,NBO,0.2474,Push,"Customer exceeded the data cap in 2 of the last 3 months, is 7 days from renewal.",Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97458433296,10GB_Aggressive_HVC,Retention,0.2995,Call,Customer is a heavy data user (87% of cap).,"AGENT: Customer is a heavy data user (87% of cap). Recommend: Based on your recent usage, our 10GB Aggressive HVC keeps you covered.",APPROVED,offline
97455965050,Retention_Save_25pct,Retention,0.2637,Email,"Customer exceeded the data cap in 1 of the last 3 months, is 24 days from renewal.","Dear Customer,

Customer exceeded the data cap in 1 of the last 3 months, is 24 days from renewal.

Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 24 days - switch with no penalty.

Ooredoo",APPROVED,offline
97451813168,Retention_Save_25pct,Retention,0.1444,SMS,Customer is an active Business customer.,"Hi! Based on your recent usage, our Retention Save 25pct keeps you covered. Reply YES. Ooredoo",APPROVED,offline
97451225281,Data_AddOn_5GB,NBO,0.2178,SMS,Customer exceeded the data cap in 3 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97454782875,Data_AddOn_5GB,NBO,0.1596,Call,Customer is an active Youth customer.,AGENT: Customer is an active Youth customer. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97453995765,Data_AddOn_5GB,NBO,0.1758,Email,"Customer exceeded the data cap in 3 of the last 3 months, is 59 days from renewal.","Dear Customer,

Customer exceeded the data cap in 3 of the last 3 months, is 59 days from renewal.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97458734102,Data_AddOn_5GB,NBO,0.2048,SMS,"Customer exceeded the data cap in 2 of the last 3 months, is 12 days from renewal.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97456595108,Data_AddOn_5GB,NBO,0.2411,SMS,"Customer exceeded the data cap in 3 of the last 3 months, is 14 days from renewal.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97456674719,Data_AddOn_5GB,NBO,0.2148,Call,Customer exceeded the data cap in 2 of the last 3 months.,AGENT: Customer exceeded the data cap in 2 of the last 3 months. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97459658144,10GB_Aggressive_HVC,Retention,0.3689,SMS,Customer shows elevated churn risk.,"Hi! Based on your recent usage, our 10GB Aggressive HVC keeps you covered. Reply YES. Ooredoo",SOFTENED,offline
97457609280,Data_AddOn_5GB,NBO,0.1262,Push,Customer exceeded the data cap in 1 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97456500306,5G_Unlimited_Upgrade,Upsell,0.2965,Push,"Customer exceeded the data cap in 1 of the last 3 months, is a heavy data user (84% of cap), is 44 days from renewal.",You're using 84% of your data - 5G Unlimited Upgrade gives you more headroom - tap to activate.,APPROVED,offline
97455372093,Data_AddOn_5GB,NBO,0.2051,Call,Customer is an active Mass customer.,AGENT: Customer is an active Mass customer. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97452561729,Data_AddOn_5GB,NBO,0.1477,Push,Customer is 57 days from renewal.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97456031595,Retention_Save_25pct,Retention,0.2305,Push,Customer is 18 days from renewal.,"Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 18 days - switch with no p",APPROVED,offline
97456478047,Data_AddOn_5GB,NBO,0.109,Email,Customer exceeded the data cap in 1 of the last 3 months.,"Dear Customer,

Customer exceeded the data cap in 1 of the last 3 months.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97452119043,Data_AddOn_5GB,NBO,0.2115,Call,Customer exceeded the data cap in 3 of the last 3 months.,AGENT: Customer exceeded the data cap in 3 of the last 3 months. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97458103230,Data_AddOn_5GB,NBO,0.2028,Call,"Customer exceeded the data cap in 1 of the last 3 months, logged a recent complaint.","AGENT: Customer exceeded the data cap in 1 of the last 3 months, logged a recent complaint. Recommend: Data AddOn 5GB suits your usage.",APPROVED,offline
97453558231,Data_AddOn_5GB,NBO,0.1072,SMS,"Customer exceeded the data cap in 1 of the last 3 months, is a heavy data user (93% of cap).",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97457659908,Data_AddOn_5GB,NBO,0.1361,SMS,"Customer exceeded the data cap in 2 of the last 3 months, logged a recent complaint.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97454080389,Data_AddOn_5GB,NBO,0.2608,SMS,Customer exceeded the data cap in 2 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97452661909,Data_AddOn_5GB,NBO,0.1833,Email,"Customer exceeded the data cap in 2 of the last 3 months, is 59 days from renewal.","Dear Customer,

Customer exceeded the data cap in 2 of the last 3 months, is 59 days from renewal.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97453656138,Data_AddOn_5GB,NBO,0.2727,SMS,"Customer exceeded the data cap in 3 of the last 3 months, is 60 days from renewal.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97451110078,Data_AddOn_5GB,NBO,0.299,Push,"Customer exceeded the data cap in 3 of the last 3 months, is a heavy data user (90% of cap).",Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97452915631,Retention_Save_25pct,Retention,0.2206,Push,"Customer exceeded the data cap in 3 of the last 3 months, is 43 days from renewal.","Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 43 days - switch with no p",APPROVED,offline
97457314127,Data_AddOn_5GB,NBO,0.2513,Push,"Customer exceeded the data cap in 2 of the last 3 months, is 48 days from renewal.",Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97453008187,Data_AddOn_5GB,NBO,0.1907,Email,Customer exceeded the data cap in 3 of the last 3 months.,"Dear Customer,

Customer exceeded the data cap in 3 of the last 3 months.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97452659066,Data_AddOn_5GB,NBO,0.3117,Call,Customer is an active Mass customer.,AGENT: Customer is an active Mass customer. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97453148815,Data_AddOn_5GB,NBO,0.2142,SMS,Customer is 44 days from renewal.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97458355740,Retention_Save_25pct,Retention,0.2491,Email,"Customer exceeded the data cap in 2 of the last 3 months, shows elevated churn risk.","Dear Customer,

Customer exceeded the data cap in 2 of the last 3 months, shows elevated churn risk.

Based on your recent usage, our Retention Save 25pct keeps you covered.

Ooredoo",APPROVED,offline
97455506259,Data_AddOn_5GB,NBO,0.2083,SMS,Customer exceeded the data cap in 3 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97458473915,Retention_Save_25pct,Retention,0.1866,SMS,Customer exceeded the data cap in 1 of the last 3 months.,"Hi! Based on your recent usage, our Retention Save 25pct keeps you covered. Reply YES. Ooredoo",APPROVED,offline
97458658426,Data_AddOn_5GB,NBO,0.1353,SMS,Customer exceeded the data cap in 3 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
